catalog_version,entry_no,target_management_condition,major_category_text,industry_category_text,gb_code_fragments,source_basis,source_pdf,source_page,source_row_index,source_table_bbox,source_row_cells_bbox,source_cell_name,raw_condition,normalized_condition,applies_status,confidence,blocking_flags,confirmation_questions,permit_type,runtime_status,negative_semantic_markers,condition_polarity,predicate_operator_summary
2019,98,SIMPLIFIED,四十一、水的生产和供应业46,"自来水生产和供应461，海水淡化处理
463，其他水的处理、利用与分配469",461;463;469,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,18,7,"[46.56, 85.29, 794.78, 485.17]","[[441.25, 378.8900146484375, 618.1500244140625, 406.5899963378906], [441.25, 429.7900085449219, 618.1500244140625, 485.1699981689453], [618.1500244140625, 85.29000091552734, 794.7766723632812, 106.13999938964844], [618.1500244140625, 126.48999786376953, 794.7766723632812, 163.19000244140625], [618.1500244140625, 163.19000244140625, 794.7766723632812, 218.13999938964844]]",simplified_management_condition,涉及通用工序简化管理的,"[{""predicate_type"": ""process_or_flag"", ""flag"": ""general_process_simplified_management"", ""operator"": ""present"", ""target_management"": ""SIMPLIFIED"", ""raw_fragment"": ""涉及通用工序简化管理"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""process_or_flag"", ""flag"": ""references_general_process_109_112"", ""operator"": ""present"", ""target_management"": ""SIMPLIFIED"", ""raw_fragment"": ""涉及通用工序"", ""confidence"": ""HIGH""}]",APPLIES_IF_CONDITION_MET,MEDIUM,"[""requires_general_process_cross_reference_109_112""]","[""是否涉及名录第109-112类通用工序，且对应通用工序管理类别是什么？""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,98,REGISTRATION,四十一、水的生产和供应业46,"自来水生产和供应461，海水淡化处理
463，其他水的处理、利用与分配469",461;463;469,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,18,7,"[46.56, 85.29, 794.78, 485.17]","[[441.25, 378.8900146484375, 618.1500244140625, 406.5899963378906], [441.25, 429.7900085449219, 618.1500244140625, 485.1699981689453], [618.1500244140625, 85.29000091552734, 794.7766723632812, 106.13999938964844], [618.1500244140625, 126.48999786376953, 794.7766723632812, 163.19000244140625], [618.1500244140625, 163.19000244140625, 794.7766723632812, 218.13999938964844]]",registration_management_condition,其他,"[{""predicate_type"": ""process_or_flag"", ""flag"": ""else_condition"", ""operator"": ""present"", ""target_management"": ""REGISTRATION"", ""raw_fragment"": ""其他"", ""confidence"": ""HIGH""}]",ELSE_CONDITION,MEDIUM,"[""else_condition_requires_peer_condition_exclusion""]","[""是否不满足同一名录条目的重点管理和简化管理条件，从而落入其他/兜底条件？""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,99,KEY,四十一、水的生产和供应业46,污水处理及其再生利用462,462,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,18,8,"[46.56, 85.29, 794.78, 485.17]","[[618.1500244140625, 238.49000549316406, 794.7766723632812, 266.239990234375], [618.1500244140625, 286.5899963378906, 794.7766723632812, 314.3399963378906], [618.1500244140625, 314.3399963378906, 794.7766723632812, 355.69000244140625], [618.1500244140625, 378.8900146484375, 794.7766723632812, 406.5899963378906], [618.1500244140625, 429.7900085449219, 794.7766723632812, 485.1699981689453]]",key_management_condition,工业废水集中处理场所，日处理能力 2 万吨及以上的城乡污水集中处理场 所,"[{""predicate_type"": ""process_or_flag"", ""flag"": ""industrial_wastewater_condition"", ""operator"": ""present"", ""target_management"": ""KEY"", ""raw_fragment"": ""工业废水"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""threshold"", ""metric"": ""daily_treatment_capacity"", ""operator"": ""gte"", ""value"": 20000, ""unit"": ""ton"", ""inclusive"": true, ""target_management"": ""KEY"", ""raw_fragment"": ""日处理能力2万吨及以上"", ""metric_source_keyword"": ""日处理能力"", ""metric_inference"": ""DIRECT_PREFIX"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""2"", ""token_class"": ""threshold_or_capacity_number"", ""operator"": ""covered_by_threshold_predicate"", ""target_management"": ""KEY"", ""confidence"": ""HIGH"", ""raw_fragment"": ""场所，日处理能力2万吨及以上的城乡""}]",APPLIES_IF_CONDITION_MET,HIGH,[],"[""请确认 daily_treatment_capacity 对应的实际规模/用量/产能，并提供证据。"", ""是否实际存在工业废水或废气排放？""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,99,SIMPLIFIED,四十一、水的生产和供应业46,污水处理及其再生利用462,462,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,18,8,"[46.56, 85.29, 794.78, 485.17]","[[618.1500244140625, 238.49000549316406, 794.7766723632812, 266.239990234375], [618.1500244140625, 286.5899963378906, 794.7766723632812, 314.3399963378906], [618.1500244140625, 314.3399963378906, 794.7766723632812, 355.69000244140625], [618.1500244140625, 378.8900146484375, 794.7766723632812, 406.5899963378906], [618.1500244140625, 429.7900085449219, 794.7766723632812, 485.1699981689453]]",simplified_management_condition,日处理能力500 吨及以上2 万吨以下 的城乡污水集中处理场所,"[{""predicate_type"": ""threshold_range"", ""metric"": ""daily_treatment_capacity"", ""operator"": ""gte_and_lt"", ""lower_value"": 500, ""lower_unit"": ""ton_per_day"", ""lower_inclusive"": true, ""upper_value"": 20000, ""upper_unit"": ""ton"", ""upper_inclusive"": false, ""target_management"": ""SIMPLIFIED"", ""raw_fragment"": ""日处理能力500吨及以上2万吨以下"", ""metric_source_keyword"": ""日处理能力"", ""metric_inference"": ""DIRECT_PREFIX"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""500"", ""token_class"": ""threshold_or_capacity_number"", ""operator"": ""covered_by_threshold_predicate"", ""target_management"": ""SIMPLIFIED"", ""confidence"": ""HIGH"", ""raw_fragment"": ""日处理能力500吨及以上2万吨以""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""2"", ""token_class"": ""threshold_or_capacity_number"", ""operator"": ""covered_by_threshold_predicate"", ""target_management"": ""SIMPLIFIED"", ""confidence"": ""HIGH"", ""raw_fragment"": ""力500吨及以上2万吨以下的城乡污""}]",APPLIES_IF_CONDITION_MET,HIGH,[],"[""请确认 daily_treatment_capacity 对应的实际规模/用量/产能，并提供证据。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,99,REGISTRATION,四十一、水的生产和供应业46,污水处理及其再生利用462,462,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,18,8,"[46.56, 85.29, 794.78, 485.17]","[[618.1500244140625, 238.49000549316406, 794.7766723632812, 266.239990234375], [618.1500244140625, 286.5899963378906, 794.7766723632812, 314.3399963378906], [618.1500244140625, 314.3399963378906, 794.7766723632812, 355.69000244140625], [618.1500244140625, 378.8900146484375, 794.7766723632812, 406.5899963378906], [618.1500244140625, 429.7900085449219, 794.7766723632812, 485.1699981689453]]",registration_management_condition,日处理能力500吨以下的城乡污水集中 处理场所,"[{""predicate_type"": ""threshold"", ""metric"": ""daily_treatment_capacity"", ""operator"": ""lt"", ""value"": 500, ""unit"": ""ton_per_day"", ""inclusive"": false, ""target_management"": ""REGISTRATION"", ""raw_fragment"": ""日处理能力500吨以下"", ""metric_source_keyword"": ""日处理能力"", ""metric_inference"": ""DIRECT_PREFIX"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""500"", ""token_class"": ""threshold_or_capacity_number"", ""operator"": ""covered_by_threshold_predicate"", ""target_management"": ""REGISTRATION"", ""confidence"": ""HIGH"", ""raw_fragment"": ""日处理能力500吨以下的城乡污水""}]",APPLIES_IF_CONDITION_MET,HIGH,[],"[""请确认 daily_treatment_capacity 对应的实际规模/用量/产能，并提供证据。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,100,KEY,四十二、零售业52,"汽车、摩托车、零配件和燃料及其他动
力销售526",526,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,18,10,"[46.56, 85.29, 794.78, 485.17]",[],key_management_condition,/,[],NOT_APPLICABLE_IN_CATALOG,HIGH,"[""catalog_cell_slash_not_applicable""]","[""该管理条件单元格为/，请确认名录原文是否确为不适用。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,100,SIMPLIFIED,四十二、零售业52,"汽车、摩托车、零配件和燃料及其他动
力销售526",526,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,18,10,"[46.56, 85.29, 794.78, 485.17]",[],simplified_management_condition,位于城市建成区的加油站,[],APPLIES_IF_CONDITION_MET,MEDIUM,"[""need_human_normalization""]","[""请根据名录原文、环评、批复、排污许可、登记回执和现场事实确认该管理条件是否适用。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,100,REGISTRATION,四十二、零售业52,"汽车、摩托车、零配件和燃料及其他动
力销售526",526,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,18,10,"[46.56, 85.29, 794.78, 485.17]",[],registration_management_condition,其他加油站,"[{""predicate_type"": ""process_or_flag"", ""flag"": ""else_condition"", ""operator"": ""present"", ""target_management"": ""REGISTRATION"", ""raw_fragment"": ""其他"", ""confidence"": ""HIGH""}]",ELSE_CONDITION,MEDIUM,"[""else_condition_requires_peer_condition_exclusion""]","[""是否不满足同一名录条目的重点管理和简化管理条件，从而落入其他/兜底条件？""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,101,KEY,四十三、水上运输业55,水上运输辅助活动553,553,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,18,12,"[46.56, 85.29, 794.78, 485.17]",[],key_management_condition,/,[],NOT_APPLICABLE_IN_CATALOG,HIGH,"[""catalog_cell_slash_not_applicable""]","[""该管理条件单元格为/，请确认名录原文是否确为不适用。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,101,SIMPLIFIED,四十三、水上运输业55,水上运输辅助活动553,553,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,18,12,"[46.56, 85.29, 794.78, 485.17]",[],simplified_management_condition,单个泊位1000 吨级及以上的内河、 单个泊位1 万吨级及以上的沿海专业 化干散货码头（煤炭、矿石）、通用 散货码头,"[{""predicate_type"": ""threshold"", ""metric"": ""single_berth_tonnage"", ""operator"": ""gte"", ""value"": 1000, ""unit"": ""tonnage_class"", ""inclusive"": true, ""target_management"": ""SIMPLIFIED"", ""raw_fragment"": ""单个泊位1000吨级及以上"", ""metric_source_keyword"": ""单个泊位"", ""metric_inference"": ""DIRECT_PREFIX"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""threshold"", ""metric"": ""single_berth_tonnage"", ""operator"": ""gte"", ""value"": 10000, ""unit"": ""tonnage_class"", ""inclusive"": true, ""target_management"": ""SIMPLIFIED"", ""raw_fragment"": ""单个泊位1万吨级及以上"", ""metric_source_keyword"": ""单个泊位"", ""metric_inference"": ""DIRECT_PREFIX"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""1000"", ""token_class"": ""threshold_or_capacity_number"", ""operator"": ""covered_by_threshold_predicate"", ""target_management"": ""SIMPLIFIED"", ""confidence"": ""HIGH"", ""raw_fragment"": ""单个泊位1000吨级及以上的内河""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""1"", ""token_class"": ""threshold_or_capacity_number"", ""operator"": ""covered_by_threshold_predicate"", ""target_management"": ""SIMPLIFIED"", ""confidence"": ""HIGH"", ""raw_fragment"": ""的内河、单个泊位1万吨级及以上的沿""}]",APPLIES_IF_CONDITION_MET,HIGH,[],"[""请确认 single_berth_tonnage 对应的实际规模/用量/产能，并提供证据。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,101,REGISTRATION,四十三、水上运输业55,水上运输辅助活动553,553,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,18,12,"[46.56, 85.29, 794.78, 485.17]",[],registration_management_condition,其他货运码头5532,"[{""predicate_type"": ""process_or_flag"", ""flag"": ""else_condition"", ""operator"": ""present"", ""target_management"": ""REGISTRATION"", ""raw_fragment"": ""其他"", ""confidence"": ""HIGH""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""5532"", ""token_class"": ""industry_code_reference_candidate"", ""operator"": ""review_industry_code_scope"", ""target_management"": ""REGISTRATION"", ""confidence"": ""LOW"", ""raw_fragment"": ""其他货运码头5532""}]",ELSE_CONDITION,LOW,"[""else_condition_requires_peer_condition_exclusion"", ""condition_contains_industry_code_candidate_review_needed""]","[""是否不满足同一名录条目的重点管理和简化管理条件，从而落入其他/兜底条件？""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,102,KEY,四十四、装卸搬运和仓储业59,危险品仓储594,594,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,19,2,"[46.56, 85.29, 794.78, 481.27]","[[46.55999946594238, 440.1400146484375, 80.0, 481.27000427246094], [80.0, 85.29000091552734, 264.20001220703125, 106.13999938964844], [80.0, 129.33999633789062, 264.20001220703125, 181.99000549316406], [80.0, 205.19000244140625, 264.20001220703125, 268.2900085449219], [80.0, 291.489990234375, 264.20001220703125, 376.239990234375]]",key_management_condition,总容量10 万立方米及以上的油库（含 油品码头后方配套油库，不含储备油 库）,"[{""predicate_type"": ""threshold"", ""metric"": ""storage_total_capacity"", ""operator"": ""gte"", ""value"": 100000, ""unit"": ""cubic_meter"", ""inclusive"": true, ""target_management"": ""KEY"", ""raw_fragment"": ""总容量10万立方米及以上"", ""metric_source_keyword"": ""总容量"", ""metric_inference"": ""DIRECT_PREFIX"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""10"", ""token_class"": ""threshold_or_capacity_number"", ""operator"": ""covered_by_threshold_predicate"", ""target_management"": ""KEY"", ""confidence"": ""HIGH"", ""raw_fragment"": ""总容量10万立方米及以上的""}]",APPLIES_IF_CONDITION_MET,HIGH,"[""contains_negative_or_exclusion_semantics""]","[""请确认 storage_total_capacity 对应的实际规模/用量/产能，并提供证据。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,"[""不含""]",contains_exclusion_semantics,
2019,102,SIMPLIFIED,四十四、装卸搬运和仓储业59,危险品仓储594,594,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,19,2,"[46.56, 85.29, 794.78, 481.27]","[[46.55999946594238, 440.1400146484375, 80.0, 481.27000427246094], [80.0, 85.29000091552734, 264.20001220703125, 106.13999938964844], [80.0, 129.33999633789062, 264.20001220703125, 181.99000549316406], [80.0, 205.19000244140625, 264.20001220703125, 268.2900085449219], [80.0, 291.489990234375, 264.20001220703125, 376.239990234375]]",simplified_management_condition,总容量1 万立方米及以上10 万立方 米以下的油库（含油品码头后方配套 油库，不含储备油库）,"[{""predicate_type"": ""threshold_range"", ""metric"": ""storage_total_capacity"", ""operator"": ""gte_and_lt"", ""lower_value"": 10000, ""lower_unit"": ""cubic_meter"", ""lower_inclusive"": true, ""upper_value"": 100000, ""upper_unit"": ""cubic_meter"", ""upper_inclusive"": false, ""target_management"": ""SIMPLIFIED"", ""raw_fragment"": ""总容量1万立方米及以上10万立方米以下"", ""metric_source_keyword"": ""总容量"", ""metric_inference"": ""DIRECT_PREFIX"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""1"", ""token_class"": ""threshold_or_capacity_number"", ""operator"": ""covered_by_threshold_predicate"", ""target_management"": ""SIMPLIFIED"", ""confidence"": ""HIGH"", ""raw_fragment"": ""总容量1万立方米及以上1""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""10"", ""token_class"": ""threshold_or_capacity_number"", ""operator"": ""covered_by_threshold_predicate"", ""target_management"": ""SIMPLIFIED"", ""confidence"": ""HIGH"", ""raw_fragment"": ""1万立方米及以上10万立方米以下的油""}]",APPLIES_IF_CONDITION_MET,HIGH,"[""contains_negative_or_exclusion_semantics""]","[""请确认 storage_total_capacity 对应的实际规模/用量/产能，并提供证据。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,"[""不含""]",contains_exclusion_semantics,
2019,102,REGISTRATION,四十四、装卸搬运和仓储业59,危险品仓储594,594,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,19,2,"[46.56, 85.29, 794.78, 481.27]","[[46.55999946594238, 440.1400146484375, 80.0, 481.27000427246094], [80.0, 85.29000091552734, 264.20001220703125, 106.13999938964844], [80.0, 129.33999633789062, 264.20001220703125, 181.99000549316406], [80.0, 205.19000244140625, 264.20001220703125, 268.2900085449219], [80.0, 291.489990234375, 264.20001220703125, 376.239990234375]]",registration_management_condition,其他危险品仓储（含油品码头后方配套 油库，不含储备油库）,"[{""predicate_type"": ""process_or_flag"", ""flag"": ""else_condition"", ""operator"": ""present"", ""target_management"": ""REGISTRATION"", ""raw_fragment"": ""其他"", ""confidence"": ""HIGH""}]",ELSE_CONDITION,MEDIUM,"[""else_condition_requires_peer_condition_exclusion"", ""contains_negative_or_exclusion_semantics""]","[""是否不满足同一名录条目的重点管理和简化管理条件，从而落入其他/兜底条件？""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,"[""不含""]",contains_exclusion_semantics,
2019,103,KEY,四十五、生态保护和环境治理业77,环境治理业772,772,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,19,4,"[46.56, 85.29, 794.78, 481.27]","[[264.20001220703125, 291.489990234375, 441.25, 376.239990234375], [264.20001220703125, 399.44000244140625, 441.25, 416.94000244140625], [264.20001220703125, 440.1400146484375, 441.25, 481.27000427246094], [441.25, 85.29000091552734, 618.1500244140625, 106.13999938964844], [441.25, 129.33999633789062, 618.1500244140625, 181.99000549316406]]",key_management_condition,专业从事危险废物贮存、利用、处理、 处置（含焚烧发电）的，专业从事一 般工业固体废物贮存、处置（含焚烧 发电）的,[],APPLIES_IF_CONDITION_MET,MEDIUM,"[""need_human_normalization""]","[""请根据名录原文、环评、批复、排污许可、登记回执和现场事实确认该管理条件是否适用。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,103,SIMPLIFIED,四十五、生态保护和环境治理业77,环境治理业772,772,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,19,4,"[46.56, 85.29, 794.78, 481.27]","[[264.20001220703125, 291.489990234375, 441.25, 376.239990234375], [264.20001220703125, 399.44000244140625, 441.25, 416.94000244140625], [264.20001220703125, 440.1400146484375, 441.25, 481.27000427246094], [441.25, 85.29000091552734, 618.1500244140625, 106.13999938964844], [441.25, 129.33999633789062, 618.1500244140625, 181.99000549316406]]",simplified_management_condition,/,[],NOT_APPLICABLE_IN_CATALOG,HIGH,"[""catalog_cell_slash_not_applicable""]","[""该管理条件单元格为/，请确认名录原文是否确为不适用。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,103,REGISTRATION,四十五、生态保护和环境治理业77,环境治理业772,772,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,19,4,"[46.56, 85.29, 794.78, 481.27]","[[264.20001220703125, 291.489990234375, 441.25, 376.239990234375], [264.20001220703125, 399.44000244140625, 441.25, 416.94000244140625], [264.20001220703125, 440.1400146484375, 441.25, 481.27000427246094], [441.25, 85.29000091552734, 618.1500244140625, 106.13999938964844], [441.25, 129.33999633789062, 618.1500244140625, 181.99000549316406]]",registration_management_condition,/,[],NOT_APPLICABLE_IN_CATALOG,HIGH,"[""catalog_cell_slash_not_applicable""]","[""该管理条件单元格为/，请确认名录原文是否确为不适用。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,104,KEY,四十六、公共设施管理业78,环境卫生管理782,782,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,19,6,"[46.56, 85.29, 794.78, 481.27]","[[618.1500244140625, 129.33999633789062, 794.7766723632812, 181.99000549316406], [618.1500244140625, 205.19000244140625, 794.7766723632812, 268.2900085449219], [618.1500244140625, 291.489990234375, 794.7766723632812, 376.239990234375], [618.1500244140625, 399.44000244140625, 794.7766723632812, 416.94000244140625], [618.1500244140625, 440.1400146484375, 794.7766723632812, 481.27000427246094]]",key_management_condition,生活垃圾（含餐厨废弃物）、生活污 水处理污泥集中焚烧、填埋,[],APPLIES_IF_CONDITION_MET,MEDIUM,"[""need_human_normalization""]","[""请根据名录原文、环评、批复、排污许可、登记回执和现场事实确认该管理条件是否适用。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,104,SIMPLIFIED,四十六、公共设施管理业78,环境卫生管理782,782,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,19,6,"[46.56, 85.29, 794.78, 481.27]","[[618.1500244140625, 129.33999633789062, 794.7766723632812, 181.99000549316406], [618.1500244140625, 205.19000244140625, 794.7766723632812, 268.2900085449219], [618.1500244140625, 291.489990234375, 794.7766723632812, 376.239990234375], [618.1500244140625, 399.44000244140625, 794.7766723632812, 416.94000244140625], [618.1500244140625, 440.1400146484375, 794.7766723632812, 481.27000427246094]]",simplified_management_condition,生活垃圾（含餐厨废弃物）、生活污 水处理污泥集中处理（除焚烧、填埋 以外的），日处理能力50 吨及以上 的城镇粪便集中处理，日转运能力 150 吨及以上的垃圾转运站,"[{""predicate_type"": ""threshold"", ""metric"": ""daily_treatment_capacity"", ""operator"": ""gte"", ""value"": 50, ""unit"": ""ton_per_day"", ""inclusive"": true, ""target_management"": ""SIMPLIFIED"", ""raw_fragment"": ""日处理能力50吨及以上"", ""metric_source_keyword"": ""日处理能力"", ""metric_inference"": ""DIRECT_PREFIX"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""threshold"", ""metric"": ""daily_transfer_capacity"", ""operator"": ""gte"", ""value"": 150, ""unit"": ""ton_per_day"", ""inclusive"": true, ""target_management"": ""SIMPLIFIED"", ""raw_fragment"": ""日转运能力150吨及以上"", ""metric_source_keyword"": ""日转运能力"", ""metric_inference"": ""DIRECT_PREFIX"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""50"", ""token_class"": ""threshold_or_capacity_number"", ""operator"": ""covered_by_threshold_predicate"", ""target_management"": ""SIMPLIFIED"", ""confidence"": ""HIGH"", ""raw_fragment"": ""的），日处理能力50吨及以上的城镇粪""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""150"", ""token_class"": ""threshold_or_capacity_number"", ""operator"": ""covered_by_threshold_predicate"", ""target_management"": ""SIMPLIFIED"", ""confidence"": ""HIGH"", ""raw_fragment"": ""处理，日转运能力150吨及以上的垃圾转""}]",APPLIES_IF_CONDITION_MET,HIGH,"[""contains_negative_or_exclusion_semantics""]","[""请确认 daily_treatment_capacity 对应的实际规模/用量/产能，并提供证据。"", ""请确认 daily_transfer_capacity 对应的实际规模/用量/产能，并提供证据。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,"[""除"", ""以外""]",contains_exclusion_semantics,
2019,104,REGISTRATION,四十六、公共设施管理业78,环境卫生管理782,782,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,19,6,"[46.56, 85.29, 794.78, 481.27]","[[618.1500244140625, 129.33999633789062, 794.7766723632812, 181.99000549316406], [618.1500244140625, 205.19000244140625, 794.7766723632812, 268.2900085449219], [618.1500244140625, 291.489990234375, 794.7766723632812, 376.239990234375], [618.1500244140625, 399.44000244140625, 794.7766723632812, 416.94000244140625], [618.1500244140625, 440.1400146484375, 794.7766723632812, 481.27000427246094]]",registration_management_condition,日处理能力50 吨以下的城镇粪便集中 处理，日转运能力150 吨以下的垃圾转 运站,"[{""predicate_type"": ""threshold"", ""metric"": ""daily_treatment_capacity"", ""operator"": ""lt"", ""value"": 50, ""unit"": ""ton_per_day"", ""inclusive"": false, ""target_management"": ""REGISTRATION"", ""raw_fragment"": ""日处理能力50吨以下"", ""metric_source_keyword"": ""日处理能力"", ""metric_inference"": ""DIRECT_PREFIX"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""threshold"", ""metric"": ""daily_transfer_capacity"", ""operator"": ""lt"", ""value"": 150, ""unit"": ""ton_per_day"", ""inclusive"": false, ""target_management"": ""REGISTRATION"", ""raw_fragment"": ""日转运能力150吨以下"", ""metric_source_keyword"": ""日转运能力"", ""metric_inference"": ""DIRECT_PREFIX"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""50"", ""token_class"": ""threshold_or_capacity_number"", ""operator"": ""covered_by_threshold_predicate"", ""target_management"": ""REGISTRATION"", ""confidence"": ""HIGH"", ""raw_fragment"": ""日处理能力50吨以下的城镇粪便""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""150"", ""token_class"": ""threshold_or_capacity_number"", ""operator"": ""covered_by_threshold_predicate"", ""target_management"": ""REGISTRATION"", ""confidence"": ""HIGH"", ""raw_fragment"": ""处理，日转运能力150吨以下的垃圾转运""}]",APPLIES_IF_CONDITION_MET,HIGH,[],"[""请确认 daily_treatment_capacity 对应的实际规模/用量/产能，并提供证据。"", ""请确认 daily_transfer_capacity 对应的实际规模/用量/产能，并提供证据。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,105,KEY,四十七、居民服务业80,殡葬服务808,808,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,19,8,"[46.56, 85.29, 794.78, 481.27]",[],key_management_condition,/,[],NOT_APPLICABLE_IN_CATALOG,HIGH,"[""catalog_cell_slash_not_applicable""]","[""该管理条件单元格为/，请确认名录原文是否确为不适用。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,105,SIMPLIFIED,四十七、居民服务业80,殡葬服务808,808,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,19,8,"[46.56, 85.29, 794.78, 481.27]",[],simplified_management_condition,火葬场,[],APPLIES_IF_CONDITION_MET,MEDIUM,"[""need_human_normalization""]","[""请根据名录原文、环评、批复、排污许可、登记回执和现场事实确认该管理条件是否适用。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
