baseline_entry_id,promotion_candidate_id,typed_claim_id,source_id,domain,source_doc_title,source_standard_no_canonical,source_version,source_role,source_hash,source_page_count,source_ref,content_usability_flag,baseline_entry_status,approval_authority,approved_at,approval_basis,baseline_package_scope,downstream_target_repository,official_source_status,clause_numeric_adoption_status,confirmed_dataset_status,formal_calculation_status,blocked_actions,candidate_boundary,source_runtime_status,source_final_state,source_runtime_integration,runtime_status,final_state,runtime_integration,approval_status,approval_source,approved_baseline_version,knowledge_base_target_repository
PDB-V8_5-0011,PDP-V8_4-0011,PDTC-V8_1-0011,PDS-V8_0-0011,air,固定污染源废气非甲烷总烃连续监测技术规范(HJ1286-2023),HJ 1286-2023,2023,MONITORING_REQUIREMENT_SOURCE,ac84d6b39a4d2fb876c92f5e2091ea0a3504a089c5e13a52f3968b86e4d81066,25,E:\knowledge-graph\水，气，声，渣+辐射（放射）\气\固定污染源废气非甲烷总烃连续监测技术规范(HJ1286-2023).pdf#sha256=ac84d6b39a4d2fb8#pages=25,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0012,PDP-V8_4-0012,PDTC-V8_1-0012,PDS-V8_0-0012,air,固定污染源烟气排放连续监测系统技术要求及检测方法(试行),STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,VERSION_PENDING_FROM_FRONTMATTER,MONITORING_REQUIREMENT_SOURCE,22bded2d3748e75eee6ae1932e523f9474d3659339a43e8231cc8fe91cc289f1,50,E:\knowledge-graph\水，气，声，渣+辐射（放射）\气\固定污染源烟气排放连续监测系统技术要求及检测方法(试行).pdf#sha256=22bded2d3748e75e#pages=50,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0013,PDP-V8_4-0013,PDTC-V8_1-0013,PDS-V8_0-0013,air,固定源废气监测技术规范,STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,VERSION_PENDING_FROM_FRONTMATTER,MONITORING_REQUIREMENT_SOURCE,96167057c9e098f77658b018e695c503a11a1a83809ff842a79c37d8960e8d08,35,E:\knowledge-graph\水，气，声，渣+辐射（放射）\气\固定源废气监测技术规范.pdf#sha256=96167057c9e098f7#pages=35,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0014,PDP-V8_4-0014,PDTC-V8_1-0014,PDS-V8_0-0014,air,垃圾焚烧袋式除尘工程技术规范 HJ 2012-2012,HJ 2012-2012,2012,TREATMENT_TECHNICAL_SPEC_SOURCE,5dfd579e3d3730ccb61b0417f4bd3273d3ab8288cd7abd6322c7e5189a324f5f,23,E:\knowledge-graph\水，气，声，渣+辐射（放射）\气\垃圾焚烧袋式除尘工程技术规范 HJ 2012-2012.pdf#sha256=5dfd579e3d3730cc#pages=23,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0015,PDP-V8_4-0015,PDTC-V8_1-0015,PDS-V8_0-0015,air,大气污染治理工程技术导则 HJ 2000-2010,HJ 2000-2010,2010,TREATMENT_TECHNICAL_SPEC_SOURCE,02a06b3557d70448dfb55620625967b485a3072abcc11b4fe5a77e0f099ca5d4,30,E:\knowledge-graph\水，气，声，渣+辐射（放射）\气\大气污染治理工程技术导则 HJ 2000-2010.pdf#sha256=02a06b3557d70448#pages=30,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0016,PDP-V8_4-0016,PDTC-V8_1-0016,PDS-V8_0-0016,air,工业锅炉烟气治理工程技术规范（HJ 462—2021代替 HJ 462—2009）,HJ 462-2021,2021,TREATMENT_TECHNICAL_SPEC_SOURCE,bc6ecabefe17c9d836dd9897e06fb556fee92f56ad9cc1ffeeabdb78ad608619,20,E:\knowledge-graph\水，气，声，渣+辐射（放射）\气\工业锅炉烟气治理工程技术规范（HJ 462—2021代替 HJ 462—2009）.pdf#sha256=bc6ecabefe17c9d8#pages=20,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0017,PDP-V8_4-0017,PDTC-V8_1-0017,PDS-V8_0-0017,air,排污单位污染物排放口二维码标识,STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,VERSION_PENDING_FROM_FRONTMATTER,POLLUTANT_DOMAIN_REFERENCE_SOURCE,221aa120966af45acf729e1ad77c5ce0c9fc350ec71c999645624d61de3aec8f,14,E:\knowledge-graph\水，气，声，渣+辐射（放射）\气\排污单位污染物排放口二维码标识.pdf#sha256=221aa120966af45a#pages=14,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0018,PDP-V8_4-0018,PDTC-V8_1-0018,PDS-V8_0-0018,air,氨法烟气脱硫工程通用技术规范(HJ 2001—2018),HJ 2001-2018,2018,TREATMENT_TECHNICAL_SPEC_SOURCE,89d9a521756570fe4cc8dd5f78ca50d9964fddb1a9f3dfd9e4fc44335efcbcdb,35,E:\knowledge-graph\水，气，声，渣+辐射（放射）\气\氨法烟气脱硫工程通用技术规范(HJ 2001—2018).pdf#sha256=89d9a521756570fe#pages=35,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0019,PDP-V8_4-0019,PDTC-V8_1-0019,PDS-V8_0-0019,air,水泥工业大气污染物排放标准(GB 4915-2013 代替 GB 4915-2004),GB 4915-2013,2013,EMISSION_STANDARD_SOURCE,3509a69b213213e008086d13d3b87cdf8eaae7f330882e34b5bf9243b1f73c93,9,E:\knowledge-graph\水，气，声，渣+辐射（放射）\气\水泥工业大气污染物排放标准(GB 4915-2013 代替 GB 4915-2004).pdf#sha256=3509a69b213213e0#pages=9,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0020,PDP-V8_4-0020,PDTC-V8_1-0020,PDS-V8_0-0020,air,水泥工业除尘工程技术规范 HJ 434-2008,HJ 434-2008,2008,TREATMENT_TECHNICAL_SPEC_SOURCE,e2e5df09ceea3a588f634f8bd13ba97a5f59d384f8c670ea45817fea5d77b813,24,E:\knowledge-graph\水，气，声，渣+辐射（放射）\气\水泥工业除尘工程技术规范 HJ 434-2008.pdf#sha256=e2e5df09ceea3a58#pages=24,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0021,PDP-V8_4-0021,PDTC-V8_1-0021,PDS-V8_0-0021,air,火电厂烟气治理设施运行管理技术规范 HJ 2040-2014,HJ 2040-2014,2014,TREATMENT_TECHNICAL_SPEC_SOURCE,9e77deda60db57b5a5fc6ab69cc28220625b80e1ff04c757c5ffef996adf51b4,43,E:\knowledge-graph\水，气，声，渣+辐射（放射）\气\火电厂烟气治理设施运行管理技术规范 HJ 2040-2014.pdf#sha256=9e77deda60db57b5#pages=43,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0022,PDP-V8_4-0022,PDTC-V8_1-0022,PDS-V8_0-0022,air,火电厂烟气脱硝工程技术规范 选择性催化还原法 HJ 562－2010,HJ 562-2010,2010,TREATMENT_TECHNICAL_SPEC_SOURCE,8dd51a91d1ac825f7e93077f82a23be181554a604bc78d4826a4c713ed2942c0,26,E:\knowledge-graph\水，气，声，渣+辐射（放射）\气\火电厂烟气脱硝工程技术规范 选择性催化还原法 HJ 562－2010.pdf#sha256=8dd51a91d1ac825f#pages=26,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0023,PDP-V8_4-0023,PDTC-V8_1-0023,PDS-V8_0-0023,air,火电厂烟气脱硝工程技术规范 选择性非催化还原法 HJ 563－2010,HJ 563-2010,2010,TREATMENT_TECHNICAL_SPEC_SOURCE,01f493a8ba913b583022880dbf32742acbc2b43008a53d7a9041ad25c9dd42ea,19,E:\knowledge-graph\水，气，声，渣+辐射（放射）\气\火电厂烟气脱硝工程技术规范 选择性非催化还原法 HJ 563－2010.pdf#sha256=01f493a8ba913b58#pages=19,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0024,PDP-V8_4-0024,PDTC-V8_1-0024,PDS-V8_0-0024,air,火电厂烟气脱硫工程技术规范 海水法 HJ 2046-2014,HJ 2046-2014,2014,TREATMENT_TECHNICAL_SPEC_SOURCE,b92558c878cd60e83493d94fe98f75b2c97656ea98bf27578b990a90a29c43e5,20,E:\knowledge-graph\水，气，声，渣+辐射（放射）\气\火电厂烟气脱硫工程技术规范 海水法 HJ 2046-2014.pdf#sha256=b92558c878cd60e8#pages=20,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0025,PDP-V8_4-0025,PDTC-V8_1-0025,PDS-V8_0-0025,air,火电厂除尘工程技术规范 HJ 2039-2014,HJ 2039-2014,2014,TREATMENT_TECHNICAL_SPEC_SOURCE,76a6dfbd5d28f667f9ca1aa20464ef609bc2f5f90449d13267b213dfce8095d6,46,E:\knowledge-graph\水，气，声，渣+辐射（放射）\气\火电厂除尘工程技术规范 HJ 2039-2014.pdf#sha256=76a6dfbd5d28f667#pages=46,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
