industry_code,industry_name,division_code,division_name,group_code,group_name,catalog_entry_no,major_category_text,industry_category_text,target_management_condition,backfill_scope,raw_condition,applies_status,division_context_gate_status,division_context_gate_reason,division_context_evidence_field,division_context_evidence_text,division_context_gate_confidence,division_context_blocking_flags,initial_review_reason,human_review_label,human_reviewer,human_review_notes,confirmation_question,runtime_status
3021,水泥制品制造,30,非金属矿物制品业,302,石膏、水泥制品及类似制品制造,64,二十五、非金属矿物制品业30,砖瓦、石材等建筑材料制造303,REGISTRATION,DIVISION_CONTEXT,仅切割加工的,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
3021,水泥制品制造,30,非金属矿物制品业,302,石膏、水泥制品及类似制品制造,64,二十五、非金属矿物制品业30,砖瓦、石材等建筑材料制造303,SIMPLIFIED,DIVISION_CONTEXT,粘土砖瓦及建筑砌块制造3031（除以 煤或者煤矸石为燃料的烧结砖瓦以 外的），建筑用石加工3032，防水建 筑材料制造3033，隔热和隔音材料制 造3034，其他建筑材料制造3039， 以上均不含仅切割加工的,ELSE_CONDITION,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,else_condition_requires_peer_condition_exclusion,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
3021,水泥制品制造,30,非金属矿物制品业,302,石膏、水泥制品及类似制品制造,65,二十五、非金属矿物制品业30,玻璃制造304,KEY,DIVISION_CONTEXT,平板玻璃制造3041,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
3021,水泥制品制造,30,非金属矿物制品业,302,石膏、水泥制品及类似制品制造,65,二十五、非金属矿物制品业30,玻璃制造304,REGISTRATION,DIVISION_CONTEXT,其他玻璃制造3049,ELSE_CONDITION,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,else_condition_requires_peer_condition_exclusion,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
3021,水泥制品制造,30,非金属矿物制品业,302,石膏、水泥制品及类似制品制造,65,二十五、非金属矿物制品业30,玻璃制造304,SIMPLIFIED,DIVISION_CONTEXT,特种玻璃制造3042,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
3021,水泥制品制造,30,非金属矿物制品业,302,石膏、水泥制品及类似制品制造,66,二十五、非金属矿物制品业30,玻璃制品制造305,KEY,DIVISION_CONTEXT,以煤、石油焦、油和发生炉煤气为燃 料的,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
3021,水泥制品制造,30,非金属矿物制品业,302,石膏、水泥制品及类似制品制造,66,二十五、非金属矿物制品业30,玻璃制品制造305,REGISTRATION,DIVISION_CONTEXT,其他,ELSE_CONDITION,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,else_condition_requires_peer_condition_exclusion,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
3021,水泥制品制造,30,非金属矿物制品业,302,石膏、水泥制品及类似制品制造,66,二十五、非金属矿物制品业30,玻璃制品制造305,SIMPLIFIED,DIVISION_CONTEXT,以天然气为燃料的,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
3021,水泥制品制造,30,非金属矿物制品业,302,石膏、水泥制品及类似制品制造,67,二十五、非金属矿物制品业30,"玻璃纤维和玻璃纤维增强塑料制品制
造306",KEY,DIVISION_CONTEXT,以煤、石油焦、油和发生炉煤气为燃 料的,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
3021,水泥制品制造,30,非金属矿物制品业,302,石膏、水泥制品及类似制品制造,67,二十五、非金属矿物制品业30,"玻璃纤维和玻璃纤维增强塑料制品制
造306",REGISTRATION,DIVISION_CONTEXT,其他,ELSE_CONDITION,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,else_condition_requires_peer_condition_exclusion,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
3021,水泥制品制造,30,非金属矿物制品业,302,石膏、水泥制品及类似制品制造,67,二十五、非金属矿物制品业30,"玻璃纤维和玻璃纤维增强塑料制品制
造306",SIMPLIFIED,DIVISION_CONTEXT,以天然气为燃料的,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
3021,水泥制品制造,30,非金属矿物制品业,302,石膏、水泥制品及类似制品制造,68,二十五、非金属矿物制品业30,陶瓷制品制造307,KEY,DIVISION_CONTEXT,建筑陶瓷制品制造3071（以煤、石油 焦、油和发生炉煤气为燃料的），卫 生陶瓷制品制造3072（年产150 万件 及以上的），日用陶瓷制品制造3074 （年产250 万件及以上的）,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
3021,水泥制品制造,30,非金属矿物制品业,302,石膏、水泥制品及类似制品制造,68,二十五、非金属矿物制品业30,陶瓷制品制造307,REGISTRATION,DIVISION_CONTEXT,建筑陶瓷制品制造3071（除重点管理、 简化管理以外的），卫生陶瓷制品制造 3072（年产150 万件以下的），日用陶 瓷制品制造 3074（年产 250 万件以下 的），特种陶瓷制品制造3073，陈设艺 术陶瓷制造3075，园艺陶瓷制造3076， 其他陶瓷制品制造3079,ELSE_CONDITION,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,else_condition_requires_peer_condition_exclusion,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
3021,水泥制品制造,30,非金属矿物制品业,302,石膏、水泥制品及类似制品制造,68,二十五、非金属矿物制品业30,陶瓷制品制造307,SIMPLIFIED,DIVISION_CONTEXT,建筑陶瓷制品制造3071（以天然气为 燃料的）,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
3021,水泥制品制造,30,非金属矿物制品业,302,石膏、水泥制品及类似制品制造,69,二十五、非金属矿物制品业30,耐火材料制品制造308,KEY,DIVISION_CONTEXT,石棉制品制造3081,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
3021,水泥制品制造,30,非金属矿物制品业,302,石膏、水泥制品及类似制品制造,69,二十五、非金属矿物制品业30,耐火材料制品制造308,REGISTRATION,DIVISION_CONTEXT,除简化管理以外的云母制品制造3082、 耐火陶瓷制品及其他耐火材料制造 3089,ELSE_CONDITION,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,else_condition_requires_peer_condition_exclusion,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
3021,水泥制品制造,30,非金属矿物制品业,302,石膏、水泥制品及类似制品制造,69,二十五、非金属矿物制品业30,耐火材料制品制造308,SIMPLIFIED,DIVISION_CONTEXT,以煤、石油焦、油和发生炉煤气为燃 料的云母制品制造3082、耐火陶瓷制 品及其他耐火材料制造3089,ELSE_CONDITION,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,else_condition_requires_peer_condition_exclusion,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
3021,水泥制品制造,30,非金属矿物制品业,302,石膏、水泥制品及类似制品制造,70,二十五、非金属矿物制品业30,石墨及其他非金属矿物制品制造309,KEY,DIVISION_CONTEXT,石墨及碳素制品制造3091（石墨制 品、碳制品、碳素新材料），其他非 金属矿物制品制造3099（多晶硅棒）,ELSE_CONDITION,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,else_condition_requires_peer_condition_exclusion,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
3021,水泥制品制造,30,非金属矿物制品业,302,石膏、水泥制品及类似制品制造,70,二十五、非金属矿物制品业30,石墨及其他非金属矿物制品制造309,REGISTRATION,DIVISION_CONTEXT,其他非金属矿物制品制造3099（除重点 管理、简化管理以外的）,ELSE_CONDITION,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,else_condition_requires_peer_condition_exclusion,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
3021,水泥制品制造,30,非金属矿物制品业,302,石膏、水泥制品及类似制品制造,70,二十五、非金属矿物制品业30,石墨及其他非金属矿物制品制造309,SIMPLIFIED,DIVISION_CONTEXT,石墨及碳素制品制造3091（除石墨制 品、碳制品、碳素新材料以外的）， 其他非金属矿物制品制造3099（单晶 硅棒，沥青混合物）,ELSE_CONDITION,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,else_condition_requires_peer_condition_exclusion,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
4411,火力发电,44,电力、热力生产和供应业,441,电力生产,95,三十九、电力、热力生产和供应业44,电力生产441,KEY,CODE_MATCH+DIVISION_CONTEXT,火力发电4411，热电联产4412，生物 质能发电4417（生活垃圾、污泥发电）,APPLIES_IF_CONDITION_MET,APPLIES,EXPLICIT_CLASS_CODE_IN_RAW_CONDITION,raw_condition,4411,HIGH,,名录条目或条件文本明确出现该小类/中类/名称，仍需按条件和现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
4411,火力发电,44,电力、热力生产和供应业,441,电力生产,95,三十九、电力、热力生产和供应业44,电力生产441,REGISTRATION,CODE_MATCH+DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
4411,火力发电,44,电力、热力生产和供应业,441,电力生产,95,三十九、电力、热力生产和供应业44,电力生产441,SIMPLIFIED,CODE_MATCH+DIVISION_CONTEXT,生物质能发电4417（利用农林生物 质、沼气发电、垃圾填埋气发电）,APPLIES_IF_CONDITION_MET,APPLIES,EXPLICIT_GROUP_CODE_IN_RAW_CONDITION,raw_condition,441,MEDIUM,,名录条目或条件文本明确出现该小类/中类/名称，仍需按条件和现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
4411,火力发电,44,电力、热力生产和供应业,441,电力生产,96,三十九、电力、热力生产和供应业44,热力生产和供应443,KEY,DIVISION_CONTEXT,单台或者合计出力20 吨/小时（14 兆瓦）及以上的锅炉（不含电热锅炉）,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
4411,火力发电,44,电力、热力生产和供应业,441,电力生产,96,三十九、电力、热力生产和供应业44,热力生产和供应443,REGISTRATION,DIVISION_CONTEXT,单台且合计出力1 吨/小时（0.7 兆瓦） 及以下的天然气锅炉,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
4411,火力发电,44,电力、热力生产和供应业,441,电力生产,96,三十九、电力、热力生产和供应业44,热力生产和供应443,SIMPLIFIED,DIVISION_CONTEXT,单台且合计出力20 吨/小时（14 兆 瓦）以下的锅炉（不含电热锅炉和单 台且合计出力1 吨/小时（0.7 兆瓦） 及以下的天然气锅炉）,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
4412,热电联产,44,电力、热力生产和供应业,441,电力生产,95,三十九、电力、热力生产和供应业44,电力生产441,KEY,CODE_MATCH+DIVISION_CONTEXT,火力发电4411，热电联产4412，生物 质能发电4417（生活垃圾、污泥发电）,APPLIES_IF_CONDITION_MET,APPLIES,EXPLICIT_CLASS_CODE_IN_RAW_CONDITION,raw_condition,4412,HIGH,,名录条目或条件文本明确出现该小类/中类/名称，仍需按条件和现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
4412,热电联产,44,电力、热力生产和供应业,441,电力生产,95,三十九、电力、热力生产和供应业44,电力生产441,REGISTRATION,CODE_MATCH+DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
4412,热电联产,44,电力、热力生产和供应业,441,电力生产,95,三十九、电力、热力生产和供应业44,电力生产441,SIMPLIFIED,CODE_MATCH+DIVISION_CONTEXT,生物质能发电4417（利用农林生物 质、沼气发电、垃圾填埋气发电）,APPLIES_IF_CONDITION_MET,APPLIES,EXPLICIT_GROUP_CODE_IN_RAW_CONDITION,raw_condition,441,MEDIUM,,名录条目或条件文本明确出现该小类/中类/名称，仍需按条件和现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
4412,热电联产,44,电力、热力生产和供应业,441,电力生产,96,三十九、电力、热力生产和供应业44,热力生产和供应443,KEY,DIVISION_CONTEXT,单台或者合计出力20 吨/小时（14 兆瓦）及以上的锅炉（不含电热锅炉）,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
4412,热电联产,44,电力、热力生产和供应业,441,电力生产,96,三十九、电力、热力生产和供应业44,热力生产和供应443,REGISTRATION,DIVISION_CONTEXT,单台且合计出力1 吨/小时（0.7 兆瓦） 及以下的天然气锅炉,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
4412,热电联产,44,电力、热力生产和供应业,441,电力生产,96,三十九、电力、热力生产和供应业44,热力生产和供应443,SIMPLIFIED,DIVISION_CONTEXT,单台且合计出力20 吨/小时（14 兆 瓦）以下的锅炉（不含电热锅炉和单 台且合计出力1 吨/小时（0.7 兆瓦） 及以下的天然气锅炉）,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
4413,水力发电,44,电力、热力生产和供应业,441,电力生产,95,三十九、电力、热力生产和供应业44,电力生产441,KEY,DIVISION_CONTEXT,火力发电4411，热电联产4412，生物 质能发电4417（生活垃圾、污泥发电）,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,95,LOW,division_context_default_apply_blocked,条目95条件列4411/4412/4417，不含4413水力发电。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
4413,水力发电,44,电力、热力生产和供应业,441,电力生产,95,三十九、电力、热力生产和供应业44,电力生产441,REGISTRATION,DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
4413,水力发电,44,电力、热力生产和供应业,441,电力生产,95,三十九、电力、热力生产和供应业44,电力生产441,SIMPLIFIED,DIVISION_CONTEXT,生物质能发电4417（利用农林生物 质、沼气发电、垃圾填埋气发电）,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,95,LOW,division_context_default_apply_blocked,条目95条件列4411/4412/4417，不含4413水力发电。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
4413,水力发电,44,电力、热力生产和供应业,441,电力生产,96,三十九、电力、热力生产和供应业44,热力生产和供应443,KEY,DIVISION_CONTEXT,单台或者合计出力20 吨/小时（14 兆瓦）及以上的锅炉（不含电热锅炉）,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,96,LOW,division_context_default_apply_blocked,条目96为锅炉通用工序，不能仅因44大类上下文适用于4413。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
4413,水力发电,44,电力、热力生产和供应业,441,电力生产,96,三十九、电力、热力生产和供应业44,热力生产和供应443,REGISTRATION,DIVISION_CONTEXT,单台且合计出力1 吨/小时（0.7 兆瓦） 及以下的天然气锅炉,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,96,LOW,division_context_default_apply_blocked,条目96为锅炉通用工序，不能仅因44大类上下文适用于4413。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
4413,水力发电,44,电力、热力生产和供应业,441,电力生产,96,三十九、电力、热力生产和供应业44,热力生产和供应443,SIMPLIFIED,DIVISION_CONTEXT,单台且合计出力20 吨/小时（14 兆 瓦）以下的锅炉（不含电热锅炉和单 台且合计出力1 吨/小时（0.7 兆瓦） 及以下的天然气锅炉）,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,96,LOW,division_context_default_apply_blocked,条目96为锅炉通用工序，不能仅因44大类上下文适用于4413。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
4610,自来水生产和供应,46,水的生产和供应业,461,自来水生产和供应,98,四十一、水的生产和供应业46,"自来水生产和供应461，海水淡化处理
463，其他水的处理、利用与分配469",KEY,DIVISION_CONTEXT,涉及通用工序重点管理的,APPLIES_IF_CONDITION_MET,APPLIES,FORCED_SAMPLE_REVIEW_MATCH,manual_override,98,MEDIUM,,条目98覆盖自来水生产和供应461。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
4610,自来水生产和供应,46,水的生产和供应业,461,自来水生产和供应,98,四十一、水的生产和供应业46,"自来水生产和供应461，海水淡化处理
463，其他水的处理、利用与分配469",REGISTRATION,DIVISION_CONTEXT,其他,ELSE_CONDITION,APPLIES,FORCED_SAMPLE_REVIEW_MATCH,manual_override,98,MEDIUM,,条目98覆盖自来水生产和供应461。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
4610,自来水生产和供应,46,水的生产和供应业,461,自来水生产和供应,98,四十一、水的生产和供应业46,"自来水生产和供应461，海水淡化处理
463，其他水的处理、利用与分配469",SIMPLIFIED,DIVISION_CONTEXT,涉及通用工序简化管理的,APPLIES_IF_CONDITION_MET,APPLIES,FORCED_SAMPLE_REVIEW_MATCH,manual_override,98,MEDIUM,,条目98覆盖自来水生产和供应461。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
4610,自来水生产和供应,46,水的生产和供应业,461,自来水生产和供应,99,四十一、水的生产和供应业46,污水处理及其再生利用462,KEY,DIVISION_CONTEXT,工业废水集中处理场所，日处理能力 2 万吨及以上的城乡污水集中处理场 所,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,99,LOW,division_context_default_apply_blocked,条目99为污水处理及其再生利用462，不覆盖4610。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
